99,1270001000780,01,1,2020-01-06,2015-10-05,"株式会社森下久平商店",,301,"鳥取県","鳥取市","戎町１１９番地２",,31,201,6800055,,,,,,,2015-10-05,1,,,,,"モリシタキュウヘイショウテン",0
100,1270001000789,01,1,2018-05-07,2015-10-05,"やすなが工事株式会社",,301,"鳥取県","鳥取市","千代水２丁目１１８番地",,31,201,6800911,,,,,,,2015-10-05,1,,,,,"ヤスナガコウジ",0
101,1270001000797,01,1,2019-12-16,2015-10-05,"山口電業株式会社",,301,"鳥取県","鳥取市","南安長１丁目２３番１０号",,31,201,6800914,,,,,,,2015-10-05,1,,,,,"ヤマグチデンギョウ",0
102,1270001000806,21,0,2019-06-06,2019-06-03,"山根種苗株式会社",,301,"鳥取県","鳥取市","川端３丁目２０２番地",,31,201,6800036,,,2019-06-03,01,,,2015-10-05,1,,,,,,0
103,1270001000822,71,0,2025-04-07,2025-04-01,"株式会社吉田一陽堂薬局",,301,"鳥取県","鳥取市","戎町４１３番地",,31,201,6800055,,,,,,"令和７年４月１日鳥取市栄町７０８番地有限会社エムエイ（3270002000324）を合併",2015-10-05,1,,,,,"ヨシダイチヨウドウヤッキョク",0
104,1270001000830,01,1,2024-10-22,2015-10-05,"日本ランドメタル株式会社",,301,"鳥取県","鳥取市","古海５４５番地６",,31,201,6800921,,,,,,,2015-10-05,1,,,,,"ニホンランドメタル",0
105,1270001000839,01,0,2015-11-20,2015-10-05,"緑山通商株式会社",,301,"鳥取県","八頭郡八頭町","奥野１１１番地",,31,329,6800543,,,,,,,2015-10-05,1,,,,,,0
106,1270001000847,01,1,2019-05-15,2015-10-05,"株式会社レクサー・リサーチ",,301,"鳥取県","鳥取市","千代水２丁目９８番地",,31,201,6800911,,,,,,,2015-10-05,1,,,,,"レクサーリサーチ",0
107,1270001000863,01,1,2018-09-04,2015-10-05,"鳥取小野田レミコン株式会社",,301,"鳥取県","鳥取市","源太７番地の１",,31,201,6801133,,,,,,,2015-10-05,1,,,,,"トットリオノダレミコン",0
108,1270001000888,01,1,2020-02-03,2015-10-05,"鳥取グレーン株式会社",,301,"鳥取県","鳥取市","興南町２１番地",,31,201,6800844,,,,,,,2015-10-05,1,,,,,"トットリグレーン",0
109,1270001000896,11,0,2019-01-25,2019-01-23,"エネトピアエンジニア株式会社",,301,"鳥取県","鳥取市","緑ケ丘３丁目２１番５４号",,31,201,6800915,,,,,,,2015-10-05,1,,,,,"エネトピアエンジニア",0
110,1270001000905,21,0,2018-09-07,2018-09-06,"株式会社鳥取鮮魚卸売市場",,301,"鳥取県","鳥取市","南安長２丁目６９７番地",,31,201,6800914,,,2018-09-06,01,,,2015-10-05,1,,,,,"トットリセンギョオロシウリイチバ",0
111,1270001000921,12,1,2020-12-09,2020-12-07,"株式会社鳥取シーエムシー",,301,"鳥取県","八頭郡八頭町","島２３２番地",,31,329,6800605,,,,,,,2015-10-05,1,,,,,"トットリシーエムシー",0
